gdp_per_cap_percentile,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,icu_patients,hosp_patients,weekly_icu_admissions,weekly_hosp_admissions,new_tests,total_tests,new_tests_smoothed,positive_rate,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed
4.0,2020-04-03,2830.0,419.0,239.858,74.0,8.0,6.716,0.0,0.0,0.0,0.0,1465.0,11099.0,967.0,0.257,0.0,0.0,0.0,0.0,0.0
4.0,2020-04-04,3107.0,277.0,263.28599999999994,89.0,15.0,8.002,0.0,0.0,0.0,0.0,1422.0,13326.0,1102.0,0.262,0.0,0.0,0.0,0.0,0.0
4.0,2020-04-05,3416.0,309.0,273.572,103.0,14.0,9.002,0.0,0.0,0.0,0.0,2218.0,15728.0,1353.0,0.22000000000000003,0.0,0.0,0.0,0.0,0.0
4.0,2020-04-06,3820.0,404.0,305.85699999999997,116.0,13.0,10.002,0.0,0.0,0.0,0.0,2422.0,21000.0,1543.0,0.20099999999999998,0.0,0.0,0.0,0.0,0.0
4.0,2020-04-07,4115.0,295.0,315.71500000000003,127.0,11.0,11.145000000000003,0.0,0.0,0.0,0.0,2770.0,30391.0,1792.0,0.29500000000000004,0.0,0.0,0.0,0.0,0.0
4.0,2020-04-08,4565.0,450.0,346.4289999999999,139.0,12.0,11.571000000000002,0.0,0.0,0.0,0.0,3422.0,33635.0,2277.0,0.281,0.0,0.0,0.0,0.0,0.0
4.0,2020-04-09,4954.0,389.0,362.283,143.0,4.0,11.0,0.0,0.0,0.0,0.0,3919.0,37456.0,2477.0,0.256,0.0,0.0,0.0,0.0,0.0
4.0,2020-04-10,5388.0,434.0,364.71500000000003,162.0,19.0,12.573,0.0,0.0,0.0,0.0,4531.0,42240.0,2711.0,0.273,0.0,0.0,0.0,0.0,0.0
4.0,2020-04-11,5832.0,444.0,389.13900000000007,171.0,9.0,11.717,0.0,0.0,0.0,0.0,4526.0,41709.0,3026.0,0.313,0.0,0.0,0.0,0.0,0.0
4.0,2020-04-12,6252.0,420.0,405.0,181.0,10.0,11.145000000000001,0.0,0.0,0.0,0.0,5317.0,52309.0,3294.0,0.30300000000000005,0.0,0.0,0.0,0.0,0.0
4.0,2020-04-13,6829.0,577.0,429.71599999999995,194.0,13.0,11.147,0.0,0.0,0.0,0.0,5468.0,61710.0,3576.0,0.325,0.0,0.0,0.0,0.0,0.0
4.0,2020-04-14,7403.0,574.0,469.5719999999999,213.0,19.0,12.288999999999998,0.0,0.0,0.0,0.0,5958.0,67500.0,4812.0,0.334,0.0,0.0,0.0,0.0,0.0
4.0,2020-04-15,7958.0,555.0,484.713,232.0,19.0,13.289000000000001,0.0,0.0,0.0,0.0,6104.0,67090.0,4679.0,0.35,0.0,0.0,0.0,0.0,0.0
4.0,2020-04-16,8826.0,868.0,553.144,252.0,20.0,15.573000000000002,0.0,0.0,0.0,0.0,6048.0,72284.0,4977.0,0.337,0.0,0.0,0.0,0.0,0.0
4.0,2020-04-17,9610.0,784.0,603.143,279.0,27.0,16.716,0.0,0.0,0.0,0.0,5843.0,77540.0,5153.0,0.42,0.0,0.0,0.0,0.0,0.0
4.0,2020-04-18,10284.0,674.0,636.002,296.0,17.0,17.858,0.0,0.0,0.0,0.0,7026.0,84556.0,5429.0,0.3,0.0,0.0,0.0,0.0,0.0
4.0,2020-04-19,11065.0,781.0,687.5699999999999,337.0,41.0,22.286,0.0,0.0,0.0,0.0,6908.0,90598.0,5798.0,0.389,0.0,0.0,0.0,0.0,0.0
4.0,2020-04-20,11970.0,905.0,734.4290000000001,360.0,23.0,23.715000000000003,0.0,0.0,0.0,0.0,7022.0,98304.0,6361.0,0.4640000000000001,0.0,0.0,0.0,0.0,0.0
4.0,2020-04-21,12882.0,912.0,782.713,375.0,15.0,23.144,0.0,0.0,0.0,0.0,8150.0,106331.0,6768.0,0.5,0.0,0.0,0.0,0.0,0.0
4.0,2020-04-22,13691.0,809.0,819.0,399.0,24.0,23.856,0.0,0.0,0.0,0.0,8034.0,115234.0,7048.0,0.53,0.0,0.0,0.0,0.0,0.0
4.0,2020-04-23,14662.0,971.0,833.7149999999999,417.0,18.0,23.573999999999998,0.0,0.0,0.0,0.0,8449.0,123609.0,7385.0,0.636,0.0,0.0,0.0,0.0,0.0
4.0,2020-04-24,15824.0,1162.0,887.7119999999999,425.0,8.0,20.858999999999998,0.0,0.0,0.0,0.0,8433.0,131906.0,7748.0,0.6579999999999999,0.0,0.0,0.0,0.0,0.0
4.0,2020-04-25,16596.0,772.0,901.713,460.0,35.0,23.43,0.0,0.0,0.0,0.0,8070.0,122643.0,7976.0,0.625,0.0,0.0,0.0,0.0,0.0
4.0,2020-04-26,17479.0,883.0,916.29,485.0,25.0,21.144,0.0,0.0,0.0,0.0,8051.0,129797.0,8130.0,0.502,0.0,0.0,0.0,0.0,0.0
4.0,2020-04-27,18599.0,1120.0,947.001,500.0,15.0,20.001,0.0,0.0,0.0,0.0,8345.0,134348.0,8501.0,0.519,0.0,0.0,0.0,0.0,0.0
4.0,2020-04-28,19673.0,1074.0,970.1419999999999,515.0,15.0,20.000999999999998,0.0,0.0,0.0,0.0,9425.0,153083.0,8832.0,0.498,0.0,0.0,0.0,0.0,0.0
4.0,2020-04-29,21252.0,1579.0,1080.1399999999999,539.0,24.0,20.001,0.0,0.0,0.0,0.0,10433.0,163390.0,9249.0,0.47800000000000004,0.0,0.0,0.0,0.0,0.0
4.0,2020-04-30,22486.0,1234.0,1115.429,561.0,22.0,20.573,0.0,0.0,0.0,0.0,11036.0,194694.0,9694.0,0.41800000000000004,0.0,0.0,0.0,0.0,0.0
4.0,2020-05-01,23674.0,1188.0,1119.143,580.0,19.0,22.143,0.0,0.0,0.0,0.0,11852.0,194958.0,10219.0,0.39100000000000007,0.0,0.0,0.0,0.0,0.0
4.0,2020-05-02,25150.0,1476.0,1210.714,605.0,25.0,20.43,0.0,0.0,0.0,0.0,11233.0,207298.0,10679.0,0.43600000000000005,0.0,0.0,0.0,0.0,0.0
4.0,2020-05-03,26369.0,1219.0,1251.284,629.0,24.0,20.287,0.0,0.0,0.0,0.0,13514.0,228469.0,11333.0,0.42600000000000005,0.0,0.0,0.0,0.0,0.0
4.0,2020-05-04,27963.0,1594.0,1304.4270000000001,651.0,22.0,21.145000000000003,0.0,0.0,0.0,0.0,12050.0,240398.0,11670.0,0.41400000000000003,0.0,0.0,0.0,0.0,0.0
4.0,2020-05-05,29740.0,1777.0,1438.141,683.0,32.0,24.002000000000002,0.0,0.0,0.0,0.0,6615.0,157469.0,11688.0,0.443,0.0,0.0,0.0,0.0,0.0
4.0,2020-05-06,31576.0,1836.0,1474.8559999999998,759.0,76.0,31.427999999999997,0.0,0.0,0.0,0.0,12595.0,239331.0,11614.0,0.4680000000000001,0.0,0.0,0.0,0.0,0.0
4.0,2020-05-07,33231.0,1655.0,1534.9969999999998,803.0,44.0,34.57,0.0,0.0,0.0,0.0,13311.0,258243.0,11951.0,0.525,0.0,0.0,0.0,0.0,0.0
4.0,2020-05-08,34900.0,1669.0,1603.7160000000001,830.0,27.0,35.71300000000001,0.0,0.0,0.0,0.0,13608.0,295279.0,12265.0,0.49400000000000005,0.0,0.0,0.0,0.0,0.0
4.0,2020-05-09,36597.0,1697.0,1635.2870000000003,872.0,42.0,38.141000000000005,0.0,0.0,0.0,0.0,15129.0,311177.0,12648.0,0.544,0.0,0.0,0.0,0.0,0.0
4.0,2020-05-10,38801.0,2204.0,1776.0000000000002,908.0,36.0,39.857,0.0,0.0,0.0,0.0,13408.0,330251.0,12620.0,0.527,0.0,0.0,0.0,0.0,0.0
4.0,2020-05-11,40780.0,1979.0,1831.0000000000002,938.0,30.0,41.001000000000005,0.0,0.0,0.0,0.0,15350.0,345312.0,12943.0,0.53,0.0,0.0,0.0,0.0,0.0
4.0,2020-05-12,43142.0,2362.0,1914.572,974.0,36.0,41.57300000000001,0.0,0.0,0.0,0.0,15237.0,353529.0,13672.0,0.6090000000000001,0.0,0.0,0.0,0.0,0.0
4.0,2020-05-13,45393.0,2251.0,1973.7130000000002,1051.0,77.0,41.715,0.0,0.0,0.0,0.0,18419.0,373259.0,15299.0,0.62,0.0,0.0,0.0,0.0,0.0
4.0,2020-05-14,48003.0,2610.0,2110.141,1093.0,42.0,41.431,0.0,0.0,0.0,0.0,19090.0,378917.0,16017.0,0.641,0.0,0.0,0.0,0.0,0.0
4.0,2020-05-15,50750.0,2747.0,2264.142,1150.0,57.0,45.714999999999996,0.0,0.0,0.0,0.0,19443.0,411978.0,16734.0,0.666,0.0,0.0,0.0,0.0,0.0
4.0,2020-05-16,53249.0,2499.0,2378.7129999999997,1216.0,66.0,49.142,0.0,0.0,0.0,0.0,20240.0,392958.0,17772.0,0.6430000000000001,0.0,0.0,0.0,0.0,0.0
4.0,2020-05-17,55641.0,2392.0,2405.576,1255.0,39.0,49.572,0.0,0.0,0.0,0.0,18507.0,453701.0,18854.0,0.652,0.0,0.0,0.0,0.0,0.0
4.0,2020-05-18,59195.0,3554.0,2630.7139999999995,1290.0,35.0,50.287,0.0,0.0,0.0,0.0,20862.0,476039.0,19721.0,0.657,0.0,0.0,0.0,0.0,0.0
4.0,2020-05-19,61867.0,2672.0,2675.0009999999997,1339.0,49.0,52.145,0.0,0.0,0.0,0.0,22302.0,498341.0,20737.0,0.5900000000000001,0.0,0.0,0.0,0.0,0.0
4.0,2020-05-20,65479.0,3612.0,2869.429,1384.0,45.0,47.573,0.0,0.0,0.0,0.0,22427.0,517870.0,21404.0,0.597,0.0,0.0,0.0,0.0,0.0
4.0,2020-05-21,69806.0,4327.0,3114.7129999999997,1446.0,62.0,50.432,0.0,0.0,0.0,0.0,25940.0,547410.0,22418.0,0.5830000000000001,0.0,0.0,0.0,0.0,0.0
4.0,2020-05-22,73513.0,3707.0,3251.8590000000004,1497.0,51.0,49.571,0.0,0.0,0.0,0.0,25351.0,567296.0,23299.0,0.611,0.0,0.0,0.0,0.0,0.0
4.0,2020-05-23,77278.0,3765.0,3432.713,1550.0,53.0,47.71600000000001,0.0,0.0,0.0,0.0,25940.0,522587.0,24257.0,0.581,0.0,0.0,0.0,0.0,0.0
4.0,2020-05-24,80969.0,3691.0,3618.2839999999997,1597.0,47.0,48.858000000000004,0.0,0.0,0.0,0.0,17662.0,597773.0,24188.0,0.5730000000000001,0.0,0.0,0.0,0.0,0.0
4.0,2020-05-25,85023.0,4054.0,3689.717,1649.0,52.0,51.28600000000001,0.0,0.0,0.0,0.0,22205.0,623350.0,24535.0,0.5850000000000001,0.0,0.0,0.0,0.0,0.0
4.0,2020-05-26,88415.0,3392.0,3792.573,1703.0,54.0,52.00200000000001,0.0,0.0,0.0,0.0,17694.0,615993.0,24074.0,0.6110000000000001,0.0,0.0,0.0,0.0,0.0
4.0,2020-05-27,92363.0,3948.0,3840.5730000000003,1761.0,58.0,53.858,0.0,0.0,0.0,0.0,23677.0,699823.0,24395.0,0.6720000000000002,0.0,0.0,0.0,0.0,0.0
4.0,2020-05-28,96995.0,4632.0,3884.142,1811.0,50.0,52.14399999999999,0.0,0.0,0.0,0.0,25449.0,700670.0,24319.0,0.7850000000000001,0.0,0.0,0.0,0.0,0.0
4.0,2020-05-29,101882.0,4887.0,4052.715,1869.0,58.0,53.145,0.0,0.0,0.0,0.0,29831.0,730103.0,24909.0,0.8160000000000001,0.0,0.0,0.0,0.0,0.0
4.0,2020-05-30,106810.0,4928.0,4218.853,1939.0,70.0,55.574,0.0,0.0,0.0,0.0,22394.0,658447.0,24457.0,0.8630000000000001,0.0,0.0,0.0,0.0,0.0
4.0,2020-05-31,111317.0,4507.0,4335.429,2006.0,67.0,58.431,0.0,0.0,0.0,0.0,21947.0,772028.0,25217.0,0.846,0.0,0.0,0.0,0.0,0.0
4.0,2020-06-01,116770.0,5453.0,4535.286,2065.0,59.0,59.43,0.0,0.0,0.0,0.0,23174.0,812127.0,25393.0,0.9070000000000001,0.0,0.0,0.0,0.0,0.0
4.0,2020-06-02,122423.0,5653.0,4858.289000000001,2134.0,69.0,61.572,0.0,0.0,0.0,0.0,27911.0,832682.0,26834.0,0.9580000000000002,0.0,0.0,0.0,0.0,0.0
4.0,2020-06-03,127530.0,5107.0,5023.858,2228.0,94.0,66.714,0.0,0.0,0.0,0.0,29082.0,839624.0,27551.0,0.9530000000000001,0.0,0.0,0.0,0.0,0.0
4.0,2020-06-04,132993.0,5463.0,5142.571,2304.0,76.0,70.428,0.0,0.0,0.0,0.0,29709.0,868918.0,28315.0,0.9259999999999999,0.0,0.0,0.0,0.0,0.0
4.0,2020-06-05,139212.0,6219.0,5332.856,2378.0,74.0,72.715,0.0,0.0,0.0,0.0,32914.0,911819.0,28920.0,0.926,0.0,0.0,0.0,0.0,0.0
4.0,2020-06-06,144272.0,5060.0,5351.715,2461.0,83.0,74.57,0.0,0.0,0.0,0.0,30903.0,964849.0,29847.0,0.9219999999999999,0.0,0.0,0.0,0.0,0.0
4.0,2020-06-07,150081.0,5809.0,5537.717000000001,2560.0,99.0,79.142,0.0,0.0,0.0,0.0,30836.0,976247.0,30814.0,0.9670000000000001,0.0,0.0,0.0,0.0,0.0
4.0,2020-06-08,155748.0,5667.0,5568.287,2642.0,82.0,82.431,0.0,0.0,0.0,0.0,28683.0,991322.0,31653.0,0.965,0.0,0.0,0.0,0.0,0.0
4.0,2020-06-09,161468.0,5720.0,5577.858,2743.0,101.0,87.00099999999999,0.0,0.0,0.0,0.0,32370.0,1074101.0,32290.0,0.992,0.0,0.0,0.0,0.0,0.0
4.0,2020-06-10,167602.0,6134.0,5724.572,2835.0,92.0,86.715,0.0,0.0,0.0,0.0,36113.0,1109559.0,33054.0,0.9730000000000001,0.0,0.0,0.0,0.0,0.0
4.0,2020-06-11,173510.0,5908.0,5788.144,2928.0,93.0,89.144,0.0,0.0,0.0,0.0,37431.0,1107421.0,34127.0,0.987,0.0,0.0,0.0,0.0,0.0
4.0,2020-06-12,179917.0,6407.0,5815.002,3040.0,112.0,94.572,0.0,0.0,0.0,0.0,35738.0,1136952.0,34789.0,0.9650000000000001,0.0,0.0,0.0,0.0,0.0
4.0,2020-06-13,185301.0,5384.0,5861.286999999999,3156.0,116.0,99.29,0.0,0.0,0.0,0.0,39411.0,1209825.0,36013.0,0.9660000000000001,0.0,0.0,0.0,0.0,0.0
4.0,2020-06-14,190849.0,5548.0,5824.003999999999,3229.0,73.0,95.57400000000001,0.0,0.0,0.0,0.0,35452.0,1264039.0,36564.0,0.9960000000000001,0.0,0.0,0.0,0.0,0.0
4.0,2020-06-15,198390.0,7541.0,6091.713,3412.0,183.0,110.001,0.0,0.0,0.0,0.0,36776.0,1272368.0,37556.0,1.0060000000000002,0.0,0.0,0.0,0.0,0.0
4.0,2020-06-16,205372.0,6982.0,6271.999,3514.0,102.0,110.147,0.0,0.0,0.0,0.0,38596.0,1339859.0,38251.0,1.012,0.0,0.0,0.0,0.0,0.0
4.0,2020-06-17,212396.0,7024.0,6399.139999999999,3629.0,115.0,113.43100000000001,0.0,0.0,0.0,0.0,36625.0,1252011.0,39222.0,1.051,0.0,0.0,0.0,0.0,0.0
4.0,2020-06-18,219484.0,7088.0,6567.713,3748.0,119.0,117.14599999999999,0.0,0.0,0.0,0.0,35547.0,1401030.0,39674.0,1.036,0.0,0.0,0.0,0.0,0.0
4.0,2020-06-19,226273.0,6789.0,6622.284999999999,3839.0,91.0,114.14500000000001,0.0,0.0,0.0,0.0,39161.0,1472189.0,40023.0,1.0210000000000001,0.0,0.0,0.0,0.0,0.0
4.0,2020-06-20,233673.0,7400.0,6910.2880000000005,3944.0,105.0,112.57300000000001,0.0,0.0,0.0,0.0,37098.0,1464440.0,39770.0,1.0430000000000001,0.0,0.0,0.0,0.0,0.0
4.0,2020-06-21,240478.0,6805.0,7089.858,4040.0,96.0,115.86000000000001,0.0,0.0,0.0,0.0,37096.0,1521854.0,40109.0,1.108,0.0,0.0,0.0,0.0,0.0
4.0,2020-06-22,246322.0,5844.0,6847.431,4126.0,86.0,102.0,0.0,0.0,0.0,0.0,33234.0,1516809.0,39900.0,1.089,0.0,0.0,0.0,0.0,0.0
4.0,2020-06-23,252853.0,6531.0,6783.004000000001,4230.0,104.0,102.286,0.0,0.0,0.0,0.0,39439.0,1618783.0,40259.0,1.091,0.0,0.0,0.0,0.0,0.0
4.0,2020-06-24,259617.0,6764.0,6745.860000000001,4329.0,99.0,99.99799999999999,0.0,0.0,0.0,0.0,40935.0,1646669.0,40240.0,1.113,0.0,0.0,0.0,0.0,0.0
4.0,2020-06-25,266455.0,6838.0,6710.143,4438.0,109.0,98.571,0.0,0.0,0.0,0.0,43299.0,1705517.0,40667.0,1.1139999999999999,0.0,0.0,0.0,0.0,0.0
4.0,2020-06-26,273476.0,7021.0,6743.284000000001,4537.0,99.0,99.71600000000001,0.0,0.0,0.0,0.0,44342.0,1733209.0,41159.0,1.1880000000000002,0.0,0.0,0.0,0.0,0.0
4.0,2020-06-27,279506.0,6030.0,6547.573,4639.0,102.0,99.286,0.0,0.0,0.0,0.0,40326.0,1749529.0,41391.0,1.1589999999999998,0.0,0.0,0.0,0.0,0.0
4.0,2020-06-28,286330.0,6824.0,6550.287,4732.0,93.0,98.857,0.0,0.0,0.0,0.0,37421.0,1849802.0,41329.0,1.134,0.0,0.0,0.0,0.0,0.0
4.0,2020-06-29,292692.0,6362.0,6624.284,4835.0,103.0,101.286,0.0,0.0,0.0,0.0,39207.0,1848688.0,42627.0,1.307,0.0,0.0,0.0,0.0,0.0
4.0,2020-06-30,298670.0,5978.0,6545.286,4954.0,119.0,103.43,0.0,0.0,0.0,0.0,40261.0,2059632.0,42236.0,1.312,0.0,0.0,0.0,0.0,0.0
4.0,2020-07-01,305425.0,6755.0,6543.999000000001,5059.0,105.0,104.286,0.0,0.0,0.0,0.0,39138.0,1945098.0,41808.0,1.249,0.0,0.0,0.0,0.0,0.0
4.0,2020-07-02,312089.0,6664.0,6519.142,5157.0,98.0,102.714,0.0,0.0,0.0,0.0,40282.0,2139600.0,40731.0,1.2859999999999998,0.0,0.0,0.0,0.0,0.0
4.0,2020-07-03,318019.0,5930.0,6363.287,5241.0,84.0,100.575,0.0,0.0,0.0,0.0,33065.0,2038574.0,39088.0,1.311,0.0,0.0,0.0,0.0,0.0
4.0,2020-07-04,323816.0,5797.0,6329.998,5309.0,68.0,95.71600000000001,0.0,0.0,0.0,0.0,36603.0,2032229.0,38503.0,1.3570000000000002,0.0,0.0,0.0,0.0,0.0
4.0,2020-07-05,328909.0,5093.0,6082.718000000001,5427.0,118.0,99.28800000000001,0.0,0.0,0.0,0.0,38282.0,2298105.0,38116.0,1.2970000000000002,0.0,0.0,0.0,0.0,0.0
4.0,2020-07-06,334654.0,5745.0,5994.572,5549.0,122.0,102.00200000000001,0.0,0.0,0.0,0.0,33860.0,2308333.0,37121.0,1.359,0.0,0.0,0.0,0.0,0.0
4.0,2020-07-07,342120.0,7466.0,6207.141,5705.0,156.0,107.286,0.0,0.0,0.0,0.0,35383.0,2349682.0,39390.0,1.408,0.0,0.0,0.0,0.0,0.0
4.0,2020-07-08,348895.0,6775.0,6210.001,5816.0,111.0,108.143,0.0,0.0,0.0,0.0,40147.0,2407426.0,39132.0,1.454,0.0,0.0,0.0,0.0,0.0
4.0,2020-07-09,355712.0,6817.0,6231.860000000001,5926.0,110.0,109.85900000000001,0.0,0.0,0.0,0.0,39728.0,2442997.0,39049.0,1.5350000000000001,0.0,0.0,0.0,0.0,0.0
4.0,2020-07-10,361853.0,6141.0,6261.999,6028.0,102.0,112.43,0.0,0.0,0.0,0.0,41134.0,2241030.0,40031.0,1.5379999999999998,0.0,0.0,0.0,0.0,0.0
4.0,2020-07-11,367928.0,6075.0,6301.712999999999,6112.0,84.0,114.71600000000001,0.0,0.0,0.0,0.0,32141.0,2245201.0,39234.0,1.639,0.0,0.0,0.0,0.0,0.0
4.0,2020-07-12,373420.0,5492.0,6358.715,6271.0,159.0,120.57400000000001,0.0,0.0,0.0,0.0,37004.0,2558788.0,39115.0,1.709,0.0,0.0,0.0,0.0,0.0
4.0,2020-07-13,378716.0,5296.0,6294.571,6375.0,104.0,118.002,0.0,0.0,0.0,0.0,35072.0,2593119.0,39146.0,1.673,0.0,0.0,0.0,0.0,0.0
4.0,2020-07-14,383878.0,5162.0,5965.429,6463.0,88.0,108.287,0.0,0.0,0.0,0.0,37453.0,2348141.0,39671.0,1.641,0.0,0.0,0.0,0.0,0.0
4.0,2020-07-15,390578.0,6700.0,5954.715,6580.0,117.0,109.14500000000001,0.0,0.0,0.0,0.0,39575.0,2653884.0,39559.0,1.707,0.0,0.0,0.0,0.0,0.0
4.0,2020-07-16,397383.0,6805.0,5953.001,6719.0,139.0,113.286,0.0,0.0,0.0,0.0,44845.0,2698263.0,40314.0,1.744,0.0,0.0,0.0,0.0,0.0
4.0,2020-07-17,404348.0,6965.0,6070.715,6908.0,189.0,125.713,0.0,0.0,0.0,0.0,37809.0,2438075.0,39990.0,1.9400000000000002,0.0,0.0,0.0,0.0,0.0
4.0,2020-07-18,421317.0,16969.0,7627.001,7734.0,826.0,231.71599999999998,0.0,0.0,0.0,0.0,35456.0,2500791.0,40575.0,1.9660000000000002,0.0,0.0,0.0,0.0,0.0
4.0,2020-07-19,428821.0,7504.0,7914.428,7957.0,223.0,240.85799999999998,0.0,0.0,0.0,0.0,39414.0,2869791.0,40952.0,1.9620000000000002,0.0,0.0,0.0,0.0,0.0
4.0,2020-07-20,434554.0,5733.0,7976.858,8041.0,84.0,238.001,0.0,0.0,0.0,0.0,38258.0,2878714.0,41416.0,2.037,0.0,0.0,0.0,0.0,0.0
4.0,2020-07-21,441920.0,7366.0,8291.715,8181.0,140.0,245.43,0.0,0.0,0.0,0.0,40552.0,2861910.0,41548.0,2.109,0.0,0.0,0.0,0.0,0.0
4.0,2020-07-22,448893.0,6973.0,8330.716,8317.0,136.0,248.145,0.0,0.0,0.0,0.0,41362.0,2960382.0,41877.0,2.2840000000000003,0.0,0.0,0.0,0.0,0.0
4.0,2020-07-23,457033.0,8140.0,8521.429,8525.0,208.0,258.00100000000003,0.0,0.0,0.0,0.0,45115.0,3004852.0,41918.0,2.208,0.0,0.0,0.0,0.0,0.0
4.0,2020-07-24,463068.0,6035.0,8388.574,8632.0,107.0,246.29000000000002,0.0,0.0,0.0,0.0,42481.0,2769317.0,42416.0,2.038,0.0,0.0,0.0,0.0,0.0
4.0,2020-07-25,469150.0,6082.0,6833.284,8768.0,136.0,147.717,0.0,0.0,0.0,0.0,39132.0,2854280.0,43073.0,2.017,0.0,0.0,0.0,0.0,0.0
4.0,2020-07-26,475772.0,6622.0,6707.284,8918.0,150.0,137.287,0.0,0.0,0.0,0.0,36865.0,2896106.0,43031.0,2.102,0.0,0.0,0.0,0.0,0.0
4.0,2020-07-27,481893.0,6121.0,6762.712,9036.0,118.0,142.144,0.0,0.0,0.0,0.0,38126.0,3110793.0,43795.0,2.127,0.0,0.0,0.0,0.0,0.0
4.0,2020-07-28,488614.0,6721.0,6670.572,9146.0,110.0,137.857,0.0,0.0,0.0,0.0,42273.0,3219439.0,44031.0,2.115,0.0,0.0,0.0,0.0,0.0
4.0,2020-07-29,495205.0,6591.0,6616.002,9249.0,103.0,133.145,0.0,0.0,0.0,0.0,47084.0,2977601.0,45266.0,1.826,0.0,0.0,0.0,0.0,0.0
4.0,2020-07-30,502395.0,7190.0,6480.286,9391.0,142.0,123.71700000000001,0.0,0.0,0.0,0.0,51207.0,3354570.0,46111.0,1.923,0.0,0.0,0.0,0.0,0.0
4.0,2020-07-31,509221.0,6826.0,6593.286,9504.0,113.0,124.57300000000001,0.0,0.0,0.0,0.0,55008.0,3305742.0,47588.0,1.9589999999999999,0.0,0.0,0.0,0.0,0.0
4.0,2020-08-01,515260.0,6039.0,6587.144,9612.0,108.0,120.572,0.0,0.0,0.0,0.0,43030.0,3073128.0,47953.0,1.957,0.0,0.0,0.0,0.0,0.0
4.0,2020-08-02,519440.0,4180.0,6238.284,9708.0,96.0,112.85900000000001,0.0,0.0,0.0,0.0,37352.0,3458099.0,47501.0,1.871,0.0,0.0,0.0,0.0,0.0
4.0,2020-08-03,523832.0,4392.0,5991.287,9818.0,110.0,111.71900000000001,0.0,0.0,0.0,0.0,34017.0,3491685.0,46145.0,1.7639999999999998,0.0,0.0,0.0,0.0,0.0
4.0,2020-08-04,529616.0,5784.0,5857.427,9927.0,109.0,111.57400000000001,0.0,0.0,0.0,0.0,41205.0,3513477.0,45976.0,1.799,0.0,0.0,0.0,0.0,0.0
4.0,2020-08-05,535864.0,6248.0,5808.4310000000005,10022.0,95.0,110.43,0.0,0.0,0.0,0.0,47207.0,3521294.0,45508.0,1.938,0.0,0.0,0.0,0.0,0.0
4.0,2020-08-06,542369.0,6505.0,5710.571,10147.0,125.0,108.001,0.0,0.0,0.0,0.0,48083.0,3665713.0,45071.0,1.931,0.0,0.0,0.0,0.0,0.0
4.0,2020-08-07,549184.0,6815.0,5708.998,10258.0,111.0,107.71800000000002,0.0,0.0,0.0,0.0,49642.0,3432129.0,44518.0,1.944,0.0,0.0,0.0,0.0,0.0
4.0,2020-08-08,555837.0,6653.0,5796.714,10350.0,92.0,105.43100000000001,0.0,0.0,0.0,0.0,54226.0,3779410.0,45515.0,1.899,0.0,0.0,0.0,0.0,0.0
4.0,2020-08-09,561406.0,5569.0,5995.142,10490.0,140.0,111.71700000000001,0.0,0.0,0.0,0.0,49744.0,3828887.0,47176.0,1.898,0.0,0.0,0.0,0.0,0.0
4.0,2020-08-10,567174.0,5768.0,6191.713,10590.0,100.0,110.287,0.0,0.0,0.0,0.0,53886.0,3873563.0,49916.0,1.961,0.0,0.0,0.0,0.0,0.0
4.0,2020-08-11,573535.0,6361.0,6274.143,10717.0,127.0,112.86100000000002,0.0,0.0,0.0,0.0,57243.0,3939255.0,52017.0,1.9429999999999998,0.0,0.0,0.0,0.0,0.0
4.0,2020-08-12,580338.0,6803.0,6353.429,10868.0,151.0,120.86100000000002,0.0,0.0,0.0,0.0,63305.0,4002057.0,54176.0,2.0040000000000004,0.0,0.0,0.0,0.0,0.0
4.0,2020-08-13,587007.0,6669.0,6376.860000000001,10991.0,123.0,120.572,0.0,0.0,0.0,0.0,62926.0,4064657.0,56201.0,1.908,0.0,0.0,0.0,0.0,0.0
4.0,2020-08-14,593851.0,6844.0,6380.999,11094.0,103.0,119.429,0.0,0.0,0.0,0.0,62612.0,3813997.0,58269.0,1.756,0.0,0.0,0.0,0.0,0.0
4.0,2020-08-15,600657.0,6806.0,6402.856,11182.0,88.0,118.858,0.0,0.0,0.0,0.0,59943.0,3482335.0,60506.0,1.7069999999999999,0.0,0.0,0.0,0.0,0.0
4.0,2020-08-16,606191.0,5534.0,6397.857,11276.0,94.0,112.286,0.0,0.0,0.0,0.0,59416.0,4264186.0,62560.0,1.701,0.0,0.0,0.0,0.0,0.0
4.0,2020-08-17,612840.0,6649.0,6523.714,11372.0,96.0,111.71600000000001,0.0,0.0,0.0,0.0,63291.0,4327144.0,63894.0,1.6349999999999998,0.0,0.0,0.0,0.0,0.0
4.0,2020-08-18,620165.0,7325.0,6661.425000000001,11482.0,110.0,109.287,0.0,0.0,0.0,0.0,69848.0,4396699.0,65705.0,1.6820000000000002,0.0,0.0,0.0,0.0,0.0
4.0,2020-08-19,627002.0,6837.0,6666.286,11618.0,136.0,107.144,0.0,0.0,0.0,0.0,63265.0,4060981.0,66353.0,1.695,0.0,0.0,0.0,0.0,0.0
4.0,2020-08-20,634411.0,7409.0,6772.0,11728.0,110.0,105.28800000000001,0.0,0.0,0.0,0.0,64294.0,4044138.0,67269.0,1.6869999999999998,0.0,0.0,0.0,0.0,0.0
